Employee_ID,Age,Gender,Education_Level,Marital_Status,Department,Location,Years_at_Company,Years_in_Current_Role,Promotion_Last_3Yrs,Employment_Type,Training_Hours,Monthly_Salary,Salary_Hike_Percent,Bonus,Stock_Options,Benefits_Score,Performance_Rating,Manager_Rating,Projects_Assigned,Certification_Count,Overtime_Hours,Work_Life_Balance,Commute_Distance_KM,Remote_Work_Days,Team_Size,Job_Satisfaction,Engagement_Score,Absenteeism_Days,Attrition,High_Risk_Employee
EMP00133,34,Male,MBA,Married,Compliance,Pune,8,3,1,Full-Time,60.76712448,130421.6089,19.79663106,20919.41797,87,5,5,5,5,4,9.670311684,4,42,1,4,6,47,7,0,0
EMP00134,39,Male,Bachelor,Single,Technology,Bangalore,12,7,0,Full-Time,40.42510388,123755.7573,19.31382734,22554.80531,334,5,5,3,7,1,13.05995189,4,43,3,9,4,56,13,0,0
EMP00135,53,Female,MBA,Married,Customer Support,Ahmedabad,0,0,1,Full-Time,49.612092,47933.91512,19.56043609,7613.154798,0,8,5,4,5,3,26.54908596,2,25,0,7,5,45,9,0,0
EMP00136,54,Male,Bachelor,Single,Finance,Lucknow,14,10,0,Full-Time,31.31668099,129803.0484,10.4854625,25848.3127,159,7,3,4,2,1,14.14375733,3,27,1,12,4,44,13,0,0
EMP00137,28,Female,Bachelor,Married,Technology,Chennai,12,6,0,Contract,44.15192143,124131.2106,17.44276331,21200.03247,495,9,4,4,5,2,19.48343715,3,6,3,8,4,54,14,0,0
EMP00138,35,Female,Bachelor,Married,Technology,Delhi,13,2,0,Full-Time,29.03090678,139583.1158,10.12903443,25946.26446,100,7,3,2,2,1,15.86737043,4,24,3,14,5,40,11,0,0
EMP00139,35,Male,Bachelor,Married,Risk Management,Chennai,10,10,1,Full-Time,28.03248482,136272.55,4.532732876,23613.63099,61,5,2,5,3,2,15.41417903,4,38,2,11,6,68,13,0,0
EMP00140,31,Other,MBA,Married,Investment Banking,Mumbai,1,1,1,Contract,31.52422529,204434.2444,13.77413545,17886.4901,27,9,4,1,6,0,26.51306462,2,24,0,7,3,21,14,1,1
EMP00141,58,Other,Master,Married,Human Resources,Bangalore,0,0,1,Full-Time,22.44539012,68788.10836,7.62375569,7410.660902,12,5,2,5,3,1,7.221626306,4,6,2,12,7,71,2,0,0
EMP00142,39,Male,PhD,Married,Operations,Mumbai,10,6,0,Full-Time,57.94770718,58128.18708,18.81871871,5623.154902,55,6,5,4,2,2,19.14987569,2,23,1,12,4,38,13,0,1
EMP00143,40,Female,Master,Single,Compliance,Delhi,15,9,1,Full-Time,41.34622262,122512.3125,8.964301355,22243.58636,438,8,3,5,2,2,8.0113731,4,20,1,8,6,47,5,0,0
EMP00144,58,Male,Bachelor,Married,Human Resources,Jaipur,4,1,0,Full-Time,58.22204547,88205.52726,11.59401905,12446.85333,1,7,3,5,7,4,9.41018562,5,41,2,7,4,28,11,0,0
EMP00145,24,Male,Master,Married,Technology,Delhi,18,1,0,Full-Time,28.34908245,124521.1888,12.67538737,17975.18245,304,7,4,2,7,1,21.96494467,3,48,3,5,4,34,12,0,1
EMP00146,28,Male,PhD,Single,Retail Banking,Jaipur,9,2,0,Full-Time,44.10972026,66764.02236,9.370931443,12658.28724,34,6,3,1,4,2,17.32802728,3,47,1,7,2,16,24,1,1
EMP00147,28,Female,Master,Married,Technology,Delhi,19,2,1,Full-Time,51.06790037,127485.3722,16.45020389,24006.46701,222,6,4,4,7,3,22.56450707,2,6,3,4,5,61,5,0,0
EMP00148,59,Female,MBA,Single,Finance,Hyderabad,14,10,0,Full-Time,42.96327021,132076.2635,11.37484799,16019.42536,467,6,3,2,7,2,12.07976144,3,20,1,6,3,17,23,0,1
EMP00149,27,Male,MBA,Married,Technology,Hyderabad,1,0,0,Full-Time,28.46158261,109400.825,17.72964024,11838.14252,10,6,4,3,7,4,15.22254554,4,15,3,8,2,30,15,0,0
EMP00150,31,Male,Bachelor,Single,Customer Support,Pune,2,2,0,Full-Time,25.0099381,49580.41179,9.729156984,7193.565318,12,7,3,3,4,0,22.37539796,2,24,0,7,2,8,20,1,1
EMP00151,57,Female,Master,Single,Human Resources,Delhi,13,10,0,Full-Time,34.76700573,84597.97122,15.52846352,16664.3382,174,6,4,3,7,1,2.308675467,5,26,2,11,4,30,5,0,0
EMP00152,58,Male,MBA,Single,Retail Banking,Ahmedabad,16,12,1,Full-Time,29.7019228,77568.14007,19.21595828,7950.177676,470,8,5,4,3,3,14.9843563,4,16,1,13,5,42,7,0,0
EMP00153,48,Male,PhD,Married,Investment Banking,Chennai,6,6,0,Full-Time,54.79710316,209194.8309,17.17467186,39329.83219,76,7,4,5,5,3,31.27042213,2,22,0,10,5,57,9,0,0
EMP00154,22,Female,Bachelor,Single,Customer Support,Chennai,13,3,0,Full-Time,35.73220563,59568.52217,8.813964178,11738.4783,229,7,3,5,2,2,31.12892659,3,44,0,13,2,27,18,1,1
EMP00155,22,Other,Master,Married,Cyber Security,Lucknow,9,0,0,Full-Time,37.11525163,153280.4291,15.5206553,20286.92776,76,5,4,3,2,3,21.90101524,4,44,2,4,5,55,11,0,0
EMP00156,42,Male,Master,Married,Compliance,Mumbai,15,13,0,Contract,40.76498489,127309.5655,12.90585042,15791.94354,436,8,4,2,5,1,12.78115968,4,42,1,7,5,30,11,0,0
EMP00157,58,Female,Bachelor,Married,Risk Management,Jaipur,13,5,1,Contract,42.47583886,143101.0585,13.57966363,25481.50614,158,9,4,1,2,1,6.008760027,5,47,2,11,5,58,12,0,0
EMP00158,49,Female,Master,Single,Risk Management,Bangalore,13,0,0,Full-Time,39.54053275,143108.739,8.617250181,28496.54692,370,8,3,5,7,3,18.03460731,4,25,2,14,5,58,11,0,0
EMP00159,57,Male,Bachelor,Single,Technology,Delhi,9,6,0,Full-Time,29.50297015,115449.1812,12.91440193,18426.20101,80,7,4,1,5,3,18.57250159,3,29,3,9,2,9,13,0,1
EMP00160,23,Female,Bachelor,Married,Technology,Ahmedabad,14,0,0,Full-Time,48.56418617,114886.9488,15.54936812,22271.80453,274,7,4,3,7,2,17.06186591,3,38,3,9,4,23,14,0,0
EMP00161,23,Male,Bachelor,Single,Retail Banking,Hyderabad,17,6,1,Full-Time,49.31250762,93417.49049,13.33039894,9233.715431,412,5,4,3,5,3,19.15739309,3,12,1,4,4,34,13,0,0
EMP00162,25,Female,Master,Married,Operations,Chennai,0,0,0,Full-Time,35.42795954,73758.97097,8.342022136,12036.03277,12,6,3,4,4,2,16.14102069,4,29,1,5,6,78,11,0,0
EMP00163,23,Female,Bachelor,Married,Cyber Security,Ahmedabad,2,2,0,Full-Time,43.77379484,162433.8067,14.11106531,28618.50951,15,8,4,4,3,2,15.41203789,4,21,2,9,4,46,11,0,0
EMP00164,22,Female,Master,Single,Technology,Kolkata,8,8,0,Contract,28.37531775,88342.13904,19.72273615,16366.21808,46,9,5,4,2,0,12.81845182,4,21,3,8,4,22,20,0,0
EMP00165,39,Male,Bachelor,Married,Risk Management,Hyderabad,9,5,0,Contract,62.875536,131366.5821,12.33469702,23869.29567,33,7,4,4,7,2,9.159987319,4,22,2,10,5,42,5,0,0
EMP00166,55,Female,Bachelor,Married,Retail Banking,Lucknow,4,0,0,Full-Time,51.7929772,82865.78057,15.50739329,9626.867505,3,5,4,5,5,5,23.58675924,2,14,1,11,3,22,18,0,1
EMP00167,48,Male,Bachelor,Married,Finance,Mumbai,4,4,0,Full-Time,49.09122461,121251.703,9.428379016,17225.84279,16,8,3,5,2,0,13.48168512,3,32,1,9,4,37,6,0,0
EMP00168,57,Male,Bachelor,Married,Human Resources,Mumbai,14,6,0,Full-Time,42.6255871,84726.28606,19.89886481,15111.728,199,8,5,1,7,1,10.36023226,4,18,2,14,2,22,12,0,1
EMP00169,47,Male,Master,Married,Cyber Security,Ahmedabad,3,2,0,Full-Time,37.81878625,141015.6386,16.72038818,20509.07864,14,9,4,1,5,1,21.82100644,2,40,2,11,3,27,20,0,1
EMP00170,32,Female,MBA,Single,Compliance,Jaipur,3,1,1,Full-Time,28.62247989,140083.9856,11.28977832,21897.59513,14,8,3,3,3,2,11.29201844,4,18,1,14,6,60,7,0,0
EMP00171,24,Female,Bachelor,Married,Risk Management,Pune,17,13,0,Full-Time,34.96285264,135824.0848,10.42184493,18598.69062,444,8,3,5,6,1,16.59560074,4,8,2,8,5,34,10,0,0
EMP00172,49,Male,Bachelor,Married,Cyber Security,Pune,6,0,1,Full-Time,34.36748677,144097.1269,10.05187392,14550.95118,94,5,3,3,4,0,21.97482729,3,47,2,8,5,51,14,0,0
EMP00173,57,Female,Master,Married,Risk Management,Mumbai,19,16,1,Full-Time,32.2563915,120004.804,6.279353014,23199.71795,296,7,2,1,5,2,10.30218183,5,18,2,12,4,43,8,0,0
EMP00174,37,Male,Bachelor,Single,Technology,Bangalore,0,0,0,Full-Time,48.01147557,134633.9413,16.54056466,18282.58948,8,8,4,3,7,4,12.04675726,4,42,3,7,3,35,16,0,0
EMP00175,56,Female,PhD,Married,Compliance,Jaipur,13,0,0,Contract,39.06016191,140260.1707,11.00848681,27818.04905,370,6,3,5,2,3,10.74419607,3,43,1,12,5,39,9,0,0
EMP00176,43,Male,Master,Single,Customer Support,Kolkata,6,0,1,Full-Time,41.45157733,134733.573,16.99276636,26629.14384,74,9,4,2,2,4,5.363238641,5,23,1,6,7,66,6,0,0
EMP00177,37,Female,Bachelor,Single,Retail Banking,Ahmedabad,18,7,0,Full-Time,32.96968602,77390.63416,15.33498839,14235.57668,230,9,4,1,7,1,15.08288834,3,20,1,5,2,18,23,0,1
EMP00178,54,Male,Bachelor,Married,Investment Banking,Mumbai,8,8,0,Full-Time,34.45447703,185855.38,16.52055256,25006.16661,60,7,4,5,7,3,30.00593564,2,20,0,14,5,50,14,0,0
EMP00179,34,Female,Master,Married,Investment Banking,Hyderabad,11,5,0,Full-Time,40.261227,205580.7281,15.81998915,34534.81199,364,6,4,2,6,4,18.87575058,3,16,0,11,3,33,19,0,1
EMP00180,49,Male,Bachelor,Married,Compliance,Lucknow,9,8,0,Full-Time,36.56700619,111397.7241,8.811180157,12789.99145,40,5,3,1,7,2,5.646014908,4,18,1,5,3,37,23,0,1
EMP00181,37,Male,Bachelor,Single,Human Resources,Mumbai,5,3,0,Full-Time,68.25414334,99020.84318,15.22956035,14475.0234,6,8,4,3,3,4,7.7206144,4,38,2,7,4,37,12,0,0
EMP00182,23,Male,Bachelor,Married,Customer Support,Mumbai,2,0,0,Full-Time,41.92442589,51622.13747,18.04807055,8030.837148,9,8,5,1,5,1,21.45966365,3,20,0,14,2,16,23,1,1
EMP00183,47,Female,MBA,Single,Customer Support,Mumbai,10,3,0,Full-Time,45.06737732,66530.98276,13.88851332,6517.517134,69,7,4,4,4,0,25.08154786,2,39,0,9,3,40,17,1,1
EMP00184,49,Female,Master,Single,Risk Management,Delhi,0,0,0,Full-Time,41.70176916,153790.2051,15.59991788,22704.27064,3,7,4,4,4,3,9.494732767,4,31,2,10,6,82,14,0,0
EMP00185,24,Male,Bachelor,Married,Human Resources,Kolkata,0,0,1,Full-Time,33.63133845,90650.62416,12.83562698,7768.697777,22,5,4,2,6,2,9.146203529,4,32,2,13,3,31,11,0,0
EMP00186,42,Female,Master,Single,Human Resources,Mumbai,6,2,1,Full-Time,15.9178451,79714.66831,8.717572224,13579.6123,77,7,3,5,4,1,4.15465633,4,7,2,7,6,54,7,0,0
EMP00187,53,Female,Bachelor,Single,Cyber Security,Pune,10,3,1,Full-Time,15.5203215,143930.4369,12.71871795,22114.15696,44,8,4,1,3,2,27.69823888,2,30,2,11,4,55,9,1,1
EMP00188,27,Female,Master,Single,Investment Banking,Chennai,9,0,0,Full-Time,55.01424146,204381.5502,20.27349262,33522.31408,77,8,5,4,2,3,29.34385835,3,32,0,6,5,44,10,0,0
EMP00189,26,Female,Bachelor,Married,Investment Banking,Hyderabad,1,0,0,Full-Time,43.85845442,199251.6127,17.71681019,23158.32897,28,9,4,2,3,3,35.95201799,2,8,0,11,4,49,6,0,1
EMP00190,45,Male,Master,Married,Retail Banking,Hyderabad,6,0,0,Full-Time,36.62087873,81173.96304,16.22467071,12899.05039,82,8,4,2,5,3,17.20881772,3,23,1,5,2,19,15,0,1
EMP00191,22,Male,PhD,Single,Risk Management,Chennai,0,0,1,Full-Time,78.56811099,143978.8291,19.28606358,25040.41902,5,9,5,3,7,6,8.708498285,4,44,2,6,6,62,8,0,0
EMP00192,44,Female,Bachelor,Single,Human Resources,Delhi,4,3,1,Full-Time,59.19037324,118602.8331,13.15426573,14381.27889,26,7,4,1,6,3,-0.298272792,5,30,2,5,3,38,19,0,0
EMP00193,37,Female,Bachelor,Married,Human Resources,Chennai,17,17,1,Full-Time,24.08763698,71740.72899,20.44843857,13375.09786,132,9,5,3,2,0,4.613571456,4,6,2,12,4,58,7,0,0
EMP00194,29,Female,Bachelor,Married,Customer Support,Chennai,2,1,0,Full-Time,40.57239378,65001.77022,7.722822307,11516.46067,0,9,2,2,3,2,29.39471154,2,18,0,4,2,7,19,1,1
EMP00195,46,Male,Bachelor,Married,Technology,Kolkata,4,3,0,Full-Time,32.48869902,116756.369,17.41210147,11299.18823,10,6,4,3,7,0,19.24732994,4,17,3,4,4,32,18,0,0
EMP00196,32,Male,Bachelor,Married,Investment Banking,Delhi,9,4,1,Full-Time,54.82750097,204377.7827,12.68806994,33171.06558,78,5,4,4,7,3,39.30507503,1,21,0,7,5,46,13,0,0
EMP00197,33,Female,MBA,Married,Compliance,Mumbai,4,4,1,Full-Time,47.198989,131697.4667,9.920688383,11559.17781,6,6,3,4,3,4,11.72531499,4,23,1,5,5,50,7,0,0
EMP00198,29,Female,MBA,Married,Risk Management,Kolkata,17,1,1,Full-Time,45.59328763,150553.6475,11.01599367,18363.23651,426,7,3,5,7,2,6.857008514,4,39,2,13,5,55,12,0,0
EMP00199,31,Female,Bachelor,Married,Investment Banking,Delhi,13,10,0,Contract,47.7332401,200148.269,15.47523183,31579.30778,318,8,4,2,2,5,26.11816706,3,46,0,14,4,44,7,1,1
EMP00200,56,Female,Master,Married,Retail Banking,Chennai,3,1,0,Full-Time,37.67150197,101740.1207,15.96829456,14868.44336,22,9,4,1,6,2,10.08782031,4,42,1,5,3,21,12,0,1
EMP00201,59,Female,Master,Married,Operations,Jaipur,6,0,1,Full-Time,24.27589469,80302.69063,13.65285927,12771.27683,74,5,4,5,5,2,16.67313579,4,6,1,5,5,55,5,0,0
EMP00202,42,Male,Master,Married,Customer Support,Chennai,18,18,1,Full-Time,49.92239253,74196.01107,10.79661236,9840.78017,200,9,3,5,7,2,20.20128831,3,18,0,9,5,58,12,0,0
EMP00203,39,Male,Bachelor,Married,Cyber Security,Mumbai,19,6,1,Full-Time,47.80572934,151934.5228,10.19090699,24436.33149,396,7,3,5,4,1,26.27099439,3,30,2,12,5,40,7,0,0
EMP00204,39,Female,Bachelor,Married,Retail Banking,Chennai,6,1,0,Full-Time,40.95493596,75326.7812,14.39027231,15045.35629,99,6,4,4,5,2,12.2079712,4,6,1,14,4,55,10,0,0
EMP00205,47,Female,Master,Married,Investment Banking,Ahmedabad,10,4,0,Full-Time,33.2688862,197729.5171,13.00549647,38261.72418,92,6,4,1,3,3,28.01820421,2,20,0,14,3,34,16,1,1
EMP00206,41,Male,Bachelor,Single,Technology,Delhi,16,0,0,Full-Time,39.65232298,126751.5403,13.1017151,23828.85741,100,6,4,4,5,3,15.9762083,3,20,3,5,5,54,12,0,0
EMP00207,46,Male,MBA,Married,Technology,Chennai,13,2,1,Full-Time,17.39614301,117372.4619,9.015293945,20020.68864,330,9,3,5,7,1,13.76286529,3,4,3,9,6,49,9,0,0
EMP00208,52,Female,MBA,Married,Cyber Security,Mumbai,7,4,1,Contract,43.76504256,157697.3178,17.01011237,14940.68407,74,7,4,4,7,3,21.91850882,3,35,2,8,6,63,10,0,0
EMP00209,39,Male,Bachelor,Single,Customer Support,Kolkata,18,5,0,Full-Time,49.36845859,66592.40794,14.41816486,12802.86864,318,9,4,4,3,3,30.58774709,2,22,0,10,3,29,15,1,1
EMP00210,37,Male,Bachelor,Married,Investment Banking,Delhi,1,0,0,Full-Time,37.41550283,201865.6444,8.593516888,24254.93025,27,9,3,1,2,2,28.03204593,2,45,0,9,3,30,13,1,1
EMP00211,39,Female,MBA,Married,Cyber Security,Bangalore,7,5,1,Full-Time,26.40349026,154318.4066,14.27476528,24243.88322,31,6,4,5,2,3,23.97595348,3,6,2,6,7,60,5,0,0
EMP00212,35,Female,Master,Single,Investment Banking,Lucknow,10,0,1,Full-Time,45.84777429,221082.1927,15.28389938,25338.42713,75,5,4,3,7,3,26.70360042,1,15,0,6,4,33,5,0,0
EMP00213,28,Female,MBA,Married,Compliance,Bangalore,18,2,1,Full-Time,37.58694883,137519.3685,14.79211179,17897.3977,201,8,4,3,7,2,8.12289543,5,33,1,8,6,52,10,0,0
EMP00214,59,Male,Bachelor,Married,Operations,Lucknow,5,2,0,Full-Time,33.12779235,89172.07784,13.96246767,14735.23068,2,5,4,5,7,0,10.77943845,4,3,1,8,5,44,13,0,0
EMP00215,50,Female,Master,Married,Compliance,Bangalore,10,0,0,Full-Time,40.89909605,149459.414,13.04637853,27576.03601,92,5,4,3,2,0,14.54949653,4,36,1,13,4,35,11,0,0
EMP00216,44,Male,Master,Single,Finance,Bangalore,16,5,1,Full-Time,41.35350764,128102.1852,9.40753169,12010.46849,143,5,3,1,6,3,18.27027361,3,20,1,5,4,47,7,0,0
EMP00217,55,Male,MBA,Single,Technology,Ahmedabad,15,9,1,Full-Time,47.30172588,108171.8238,16.86099323,16732.01593,217,5,4,3,3,2,15.80184078,4,26,3,14,6,61,11,0,0
EMP00218,38,Female,Bachelor,Single,Human Resources,Hyderabad,19,11,0,Full-Time,37.8435809,64981.13264,9.51988114,11930.77831,334,6,3,3,6,2,15.12823205,4,24,2,13,2,14,13,0,1
EMP00219,39,Female,Bachelor,Single,Compliance,Chennai,8,1,1,Full-Time,38.45673887,113836.8164,13.42255268,12557.0761,71,6,4,5,7,3,9.750936326,4,39,1,8,6,76,13,0,0
EMP00220,40,Female,Bachelor,Single,Customer Support,Pune,12,0,0,Full-Time,53.74848916,69584.5106,19.46562412,9442.917083,157,7,5,1,5,2,23.3631753,2,22,0,14,1,20,10,1,1
EMP00221,23,Female,MBA,Married,Investment Banking,Chennai,6,0,0,Full-Time,36.89662878,196552.5424,10.06198347,29195.08246,89,7,3,4,6,2,35.98707395,1,17,0,8,4,29,10,0,1
EMP00222,50,Female,MBA,Married,Operations,Kolkata,15,5,1,Full-Time,37.81145235,68726.4031,13.21995299,5972.510971,458,5,4,4,3,3,8.346166893,5,44,1,9,7,66,3,0,0
EMP00223,23,Male,PhD,Married,Customer Support,Ahmedabad,3,1,0,Full-Time,33.28680116,66589.36176,17.39928503,11743.06606,6,6,4,2,2,2,24.95601514,2,20,0,6,2,21,14,1,1
EMP00224,39,Male,PhD,Single,Human Resources,Pune,10,9,0,Full-Time,46.46224992,95752.25534,17.22139745,11773.04377,98,6,4,2,5,2,2.098093829,4,44,2,8,5,51,14,0,0
EMP00225,57,Male,Bachelor,Married,Operations,Kolkata,18,6,1,Full-Time,50.98064425,85144.98854,9.846966627,10160.74533,147,6,3,5,2,3,20.18540793,3,5,1,13,4,31,12,0,0
EMP00226,57,Male,Bachelor,Single,Human Resources,Chennai,13,9,0,Full-Time,35.49670443,103607.304,13.9890023,14328.79213,430,8,4,2,7,2,16.96534615,3,7,2,10,3,21,13,0,1
EMP00227,42,Other,Bachelor,Married,Human Resources,Bangalore,14,12,1,Full-Time,35.95757379,81260.22413,12.12132352,13633.2696,405,7,4,3,2,2,13.60030597,3,16,2,8,4,42,6,0,0
EMP00228,54,Male,Bachelor,Married,Risk Management,Ahmedabad,7,0,0,Full-Time,48.83595957,154418.1188,10.25905653,16456.67554,89,8,3,4,5,3,11.26821213,3,9,2,8,4,23,13,0,0
EMP00229,23,Female,MBA,Married,Finance,Ahmedabad,11,9,0,Full-Time,34.77936823,113674.4224,7.264543392,21809.43826,248,9,2,2,3,1,14.13625884,4,24,1,12,4,54,6,0,1
EMP00230,31,Female,MBA,Single,Finance,Ahmedabad,10,2,0,Full-Time,48.71121352,118314.6999,21.05041453,22398.18889,46,8,5,3,3,3,14.48660732,4,14,1,9,2,21,24,0,0
EMP00231,36,Female,Bachelor,Married,Investment Banking,Delhi,5,4,0,Full-Time,46.46059054,204934.0559,11.56297756,17834.42376,17,7,3,1,7,3,30.28623194,2,35,0,9,2,28,10,1,1
EMP00232,33,Female,Master,Married,Compliance,Pune,12,12,1,Full-Time,58.0784742,132130.3726,17.23619645,22797.25907,270,8,4,3,3,3,3.891214369,5,40,1,12,6,59,13,0,0
EMP00233,24,Female,MBA,Married,Cyber Security,Bangalore,17,10,0,Full-Time,65.29535697,128545.8546,12.82385637,22105.86837,391,8,4,3,6,4,19.9128912,3,13,2,9,4,38,9,0,0
EMP00234,25,Female,Master,Married,Compliance,Delhi,2,0,0,Full-Time,24.52331336,134196.8198,7.691371918,19783.19991,29,7,2,3,7,3,5.884419028,4,28,1,9,5,42,12,0,0
EMP00235,30,Male,Bachelor,Married,Compliance,Chennai,19,6,0,Full-Time,60.55846724,117158.4411,12.2477747,9905.545181,173,7,4,5,7,2,7.92503124,4,21,1,14,4,47,7,0,0
EMP00236,31,Female,Master,Single,Customer Support,Kolkata,1,0,0,Full-Time,35.0848912,52057.12965,8.899114918,6332.196972,13,8,3,5,6,1,28.09725619,3,18,0,4,3,31,23,1,1
EMP00237,52,Male,Bachelor,Married,Operations,Ahmedabad,2,1,0,Full-Time,39.31709226,56437.09737,15.44106416,6993.130142,20,6,4,2,3,1,17.89566871,4,5,1,9,2,14,20,1,1
EMP00238,58,Male,Master,Single,Technology,Jaipur,7,5,1,Contract,43.4849571,141582.9013,7.874031487,23943.73156,80,6,2,1,4,2,19.02671789,3,41,2,11,4,32,11,0,0
EMP00239,32,Female,Bachelor,Single,Human Resources,Kolkata,2,2,1,Contract,44.1752076,85977.07206,16.81950381,9962.944751,5,6,4,3,4,3,7.954545482,4,13,2,8,6,69,9,0,0
EMP00240,48,Male,Bachelor,Single,Human Resources,Bangalore,9,6,0,Contract,29.64007995,92644.13576,16.01163499,11129.58436,59,5,4,1,7,2,5.689329292,4,11,2,9,4,35,5,0,1
EMP00241,27,Female,PhD,Married,Technology,Jaipur,6,4,1,Full-Time,38.61287629,115956.843,11.4742297,22131.98006,85,7,3,4,4,2,11.9720616,4,16,3,12,5,52,13,0,0
EMP00242,51,Female,Master,Single,Operations,Bangalore,8,8,1,Full-Time,48.69671635,80689.82799,17.56693935,14073.01485,95,8,4,1,3,2,13.09989973,4,8,1,8,5,42,9,0,0
EMP00243,56,Female,Master,Married,Investment Banking,Lucknow,17,2,1,Full-Time,61.48506308,198894.8957,17.78694758,24591.44575,419,8,4,4,5,4,25.94059374,2,4,0,9,6,52,5,0,0
EMP00244,39,Male,PhD,Married,Risk Management,Delhi,15,5,0,Full-Time,39.15845156,152921.9361,15.38733797,23517.27224,314,7,4,2,7,1,9.189175446,4,7,2,14,4,47,13,0,1
EMP00245,27,Male,Bachelor,Married,Risk Management,Kolkata,16,10,0,Full-Time,41.6669655,128503.1597,12.01878339,12527.80984,268,9,4,4,4,2,10.6466801,3,7,2,6,4,40,8,0,0
EMP00246,34,Female,Bachelor,Married,Compliance,Bangalore,19,10,0,Full-Time,46.58724818,129990.5842,10.52936413,14172.97364,436,6,3,1,5,2,11.50840089,4,49,1,5,4,43,9,0,1
EMP00247,59,Male,MBA,Married,Finance,Hyderabad,6,6,0,Full-Time,26.770173,130854.6805,10.43328475,12282.66182,60,9,3,2,4,1,7.523687582,4,48,1,11,4,44,13,0,1
EMP00248,33,Other,Bachelor,Single,Technology,Kolkata,18,14,0,Full-Time,56.69745433,113428.283,13.65202979,13665.62347,420,5,4,4,2,1,18.2603977,3,3,3,8,5,48,9,0,0
EMP00249,28,Other,MBA,Single,Finance,Bangalore,4,3,0,Full-Time,37.71604939,135475.5323,13.02535501,11392.8361,4,6,4,2,3,1,6.766466443,4,8,1,12,3,27,20,0,1
EMP00250,35,Female,Bachelor,Married,Compliance,Ahmedabad,14,11,1,Full-Time,56.77378744,129480.4291,20.66780119,13249.6699,148,7,5,4,4,3,12.40102914,3,45,1,11,6,65,13,0,0
EMP00251,30,Male,Bachelor,Married,Risk Management,Jaipur,1,1,0,Contract,20.31286123,122495.7199,11.16502809,10686.27581,2,6,3,3,3,1,6.45568234,4,34,2,5,5,58,7,0,0
EMP00252,56,Male,Master,Single,Compliance,Ahmedabad,14,10,1,Full-Time,49.79533769,124040.9159,20.0908948,21809.3455,137,9,5,2,3,2,8.256135481,5,31,1,13,5,47,9,0,0
EMP00253,28,Female,Bachelor,Married,Human Resources,Bangalore,4,1,0,Full-Time,14.38552674,73799.32642,8.043351508,11848.37523,26,9,3,3,7,2,13.50704702,3,18,2,11,4,43,6,0,0
EMP00254,42,Male,MBA,Married,Compliance,Pune,13,5,0,Full-Time,32.86872192,153244.7656,8.001441237,29081.57467,226,7,3,3,4,0,19.25548343,3,22,1,12,4,50,12,0,0
EMP00255,40,Male,Master,Married,Risk Management,Pune,18,15,0,Full-Time,34.7847781,151368.9487,11.92839388,16420.85369,403,5,3,5,2,1,9.533636799,4,16,2,12,4,51,13,0,0
EMP00256,48,Female,MBA,Married,Compliance,Pune,1,0,0,Full-Time,32.25172346,132822.9726,10.84070538,23064.28431,28,7,3,2,3,2,7.721369201,5,17,1,9,5,58,14,0,0
EMP00257,23,Female,MBA,Married,Customer Support,Lucknow,19,3,0,Full-Time,37.66316481,56062.9102,10.51356427,10082.78281,254,7,3,5,6,2,21.32320624,3,30,0,7,4,33,8,0,1
EMP00258,35,Female,Bachelor,Married,Technology,Bangalore,18,13,0,Full-Time,40.2503217,138455.041,13.82184071,25634.17291,219,6,4,5,5,2,17.69146827,3,40,3,10,5,48,8,0,0
EMP00259,58,Female,MBA,Married,Retail Banking,Chennai,5,4,1,Contract,45.28392929,100134.9371,19.87444592,16921.30507,15,7,5,3,3,3,12.52896983,4,17,1,13,5,70,13,0,0
EMP00260,54,Male,Master,Married,Retail Banking,Lucknow,18,17,0,Full-Time,29.77092193,84552.45045,9.121557961,13140.17553,167,6,3,2,2,2,13.93387804,4,41,1,4,4,36,6,0,1
EMP00261,33,Female,Master,Single,Customer Support,Bangalore,9,8,0,Full-Time,48.43322383,59620.12334,11.65183604,8273.522991,97,7,3,4,4,1,21.67189207,3,6,0,8,3,28,23,0,1
EMP00262,42,Other,MBA,Married,Retail Banking,Mumbai,15,13,0,Full-Time,39.91315788,107076.4364,11.6656574,13868.30825,301,8,3,4,4,3,20.71695213,4,27,1,12,5,45,7,0,0
EMP00263,51,Male,Master,Married,Compliance,Ahmedabad,16,15,0,Full-Time,45.66550846,131929.643,18.27950628,13612.25247,438,9,5,5,4,1,4.068333658,5,29,1,5,6,71,12,0,0
EMP00264,43,Female,Master,Married,Customer Support,Kolkata,9,6,1,Full-Time,52.35015768,57200.38393,17.74871269,9219.288676,54,6,4,5,3,4,25.22152085,2,43,0,11,4,57,10,1,1
EMP00265,23,Female,Master,Single,Cyber Security,Mumbai,12,5,1,Contract,60.58661543,159426.9499,15.14360145,13254.86297,477,9,4,5,3,4,19.54830517,3,4,2,7,5,52,9,0,0
EMP00266,50,Female,Bachelor,Single,Risk Management,Pune,12,4,0,Full-Time,41.62510368,144639.164,20.2347027,12642.35981,347,5,5,4,6,1,16.9737741,4,8,2,13,5,47,5,0,0
EMP00267,45,Female,Bachelor,Single,Cyber Security,Mumbai,13,8,0,Contract,48.35410333,140470.1956,17.11597487,18399.85031,341,7,4,1,3,3,22.25569114,3,48,2,11,3,24,13,1,1
